name,DOI,publication_year,dataset_used
Multi‐scale discriminative network for prostate cancer lesion segmentation in multiparametric MR images,10.1002/mp.15861,None,PROMISE12
Co-optimization Learning Network for MRI Segmentation of Ischemic Penumbra Tissues,10.3389/fninf.2021.782262,2021,PROMISE12
Attention-Assisted Adversarial Model for Cerebrovascular Segmentation in 3D TOF-MRA Volumes,10.1109/tmi.2022.3186731,2022,PROMISE12
Annotated normal CT data of the abdomen for deep learning: Challenges and strategies for implementation,10.1016/j.diii.2019.05.008,2019,PROMISE12
DFTNet: Dual-Path Feature Transfer Network for Weakly Supervised Medical Image Segmentation,10.1109/tcbb.2022.3198284,2022,PROMISE12
Personalized Retrogress-Resilient Federated Learning Toward Imbalanced Medical Data,10.1109/tmi.2022.3192483,2022,PROMISE12
Source free domain adaptation for medical image segmentation with fourier style mining,10.1016/j.media.2022.102457,2022,PROMISE12
An Efficient Semi-Supervised Framework with Multi-Task and Curriculum Learning for Medical Image Segmentation,10.1142/s0129065722500435,2022,PROMISE12
Prostate zonal segmentation in 1.5T and 3T T2W MRI using a convolutional neural network,10.1117/1.jmi.6.1.014501,2019,PROMISE12
Image Annotation by Eye Tracking: Accuracy and Precision of Centerlines of Obstructed Small-Bowel Segments Placed Using Eye Trackers,10.1007/s10278-018-0169-5,2019,PROMISE12
Automatic zonal segmentation of the prostate from 2D and 3D T2-weighted MRI and evaluation for clinical use,10.1117/1.jmi.9.2.024001,2022,PROMISE12
Prostate segmentation in transrectal ultrasound using magnetic resonance imaging priors,10.1007/s11548-018-1742-6,2018,PROMISE12
Beyond CNNs: Exploiting Further Inherent Symmetries in Medical Image Segmentation,10.1109/tcyb.2022.3195447,2022,PROMISE12
Distance-based detection of out-of-distribution silent failures for Covid-19 lung lesion segmentation,10.1016/j.media.2022.102596,2022,PROMISE12
Automatic segmentation of prostate MRI based on 3D pyramid pooling Unet,10.1002/mp.15895,2022,PROMISE12
Automatic prostate segmentation using deep learning on clinically diverse 3D transrectal ultrasound images,10.1002/mp.14134,2020,PROMISE12
Towards a universal MRI atlas of the prostate and prostate zones,10.1007/s00066-018-1348-5,2018,PROMISE12
Segmentation of prostate and prostate zones using deep learning,10.1007/s00066-020-01607-x,2020,PROMISE12
Rotationally resliced 3D prostate segmentation of MR images using Bhattacharyya similarity and active band theory,10.1016/j.ejmp.2018.09.005,2018,PROMISE12
Prostate segmentation in MRI using a convolutional neural network architecture and training strategy based on statistical shape models,10.1007/s11548-018-1785-8,2018,PROMISE12
Automatic Segmentation of the Prostate on CT Images Using Deep Neural Networks (DNN),10.1016/j.ijrobp.2019.03.017,2019,PROMISE12
Manual prostate cancer segmentation in MRI: interreader agreement and volumetric correlation with transperineal template core needle biopsy,10.1007/s00330-020-06786-w,2020,PROMISE12
Active learning strategy and hybrid training for infarct segmentation on diffusion MRI with a U-shaped network,10.1117/1.jmi.6.4.044001,2019,PROMISE12
A semiautomatic approach for prostate segmentation in MR images using local texture classification and statistical shape modeling,10.1117/12.2512282,2019,PROMISE12
Deep dense multi-path neural network for prostate segmentation in magnetic resonance imaging,10.1007/s11548-018-1841-4,2018,PROMISE12
MSD-Net: Multi-Scale Discriminative Network for COVID-19 Lung Infection Segmentation on CT,10.1109/access.2020.3027738,2020,PROMISE12
Radiomics and radiogenomics of prostate cancer,10.1007/s00261-018-1660-7,None,PROMISE12
Three-dimensional nonrigid landmark-based magnetic resonance to transrectal ultrasound registration for image-guided prostate biopsy,10.1117/1.jmi.2.2.025002,2015,PROMISE12
Cloud Deployment of High-Resolution Medical Image Analysis With TOMAAT,10.1109/jbhi.2018.2885214,2018,PROMISE12
Automated volumetric and statistical shape assessment of cam-type morphology of the femoral head-neck region from clinical 3D magnetic resonance images,10.21037/qims-22-332,2022,PROMISE12
Integration of Deep Learning and Active Shape Models for More Accurate Prostate Segmentation in 3D MR Images,10.3390/jimaging8050133,2022,PROMISE12
Self-paced and self-consistent co-training for semi-supervised image segmentation,10.1016/j.media.2021.102146,2021,PROMISE12
CASF-Net: Cross-attention and cross-scale fusion network for medical image segmentation,10.1016/j.cmpb.2022.107307,2022,PROMISE12
Automatic prostate and peri-prostatic fat segmentation based on pyramid mechanism fusion network for T2-weighted MRI,10.1016/j.cmpb.2022.106918,2022,PROMISE12
A New Framework of Swarm Learning Consolidating Knowledge from Multi-Center Non-IID Data for Medical Image Segmentation,10.1109/tmi.2022.3220750,2022,PROMISE12
Computer-aided diagnosis of prostate cancer using multiparametric MRI and clinical features: A patient-level classification framework,10.1016/j.media.2021.102153,2021,PROMISE12
nnU-Net: a self-configuring method for deep learning-based biomedical image segmentation,10.1038/s41592-020-01008-z,2020,PROMISE12
Fast automated segmentation of multiple objects via spatially weighted shape learning,10.1088/0031-9155/61/22/8070,2016,PROMISE12
Computational imaging reveals shape differences between normal and malignant prostates on MRI,10.1038/srep41261,2017,PROMISE12
Automated reference tissue normalization of T2-weighted MR images of the prostate using object recognition,10.1007/s10334-020-00871-3,None,PROMISE12
Regression and statistical shape model based substitute CT generation for MRI alone external beam radiation therapy from standard clinical MRI sequences,10.1088/1361-6560/aa9104,2017,PROMISE12
Fully automated segmentation of prostate whole gland and transition zone in diffusion-weighted MRI using convolutional neural networks,10.1117/1.jmi.4.4.041307,2017,PROMISE12
Deep Attentive Features for Prostate Segmentation in 3D Transrectal Ultrasound,10.1109/tmi.2019.2913184,2019,PROMISE12
Multi-Site Infant Brain Segmentation Algorithms: The iSeg-2019 Challenge,10.1109/tmi.2021.3055428,None,PROMISE12
AutoProstate: Towards Automated Reporting of Prostate MRI for Prostate Cancer Assessment Using Deep Learning,10.3390/cancers13236138,2021,PROMISE12
EIS-Net: Segmenting early infarct and scoring ASPECTS simultaneously on non-contrast CT of patients with acute ischemic stroke,10.1016/j.media.2021.101984,2021,PROMISE12
Validation of a method for retroperitoneal tumor segmentation,10.1007/s11548-017-1530-8,2017,PROMISE12
Superpixel-Based Segmentation for 3D Prostate MR Images,10.1109/tmi.2015.2496296,2015,PROMISE12
Causality-inspired Single-source Domain Generalization for Medical Image Segmentation,10.1109/tmi.2022.3224067,2022,PROMISE12
Annotation-efficient deep learning for automatic medical image segmentation,10.1038/s41467-021-26216-9,2021,PROMISE12
Applications of Artificial Intelligence to Prostate Multiparametric MRI (mpMRI): Current and Emerging Trends,10.3390/cancers12051204,2020,PROMISE12
A supervoxel‐based segmentation method for prostate MR images,10.1002/mp.12048,2017,PROMISE12
Development and clinical implementation of SeedNet: A sliding‐window convolutional neural network for radioactive seed identification in MRI‐assisted radiosurgery (MARS),10.1002/mrm.27677,2019,PROMISE12
Intracranial volume normalization methods: Considerations when investigating gender differences in regional brain volume,10.1016/j.pscychresns.2014.11.011,None,PROMISE12
Visual saliency-based active learning for prostate magnetic resonance imaging segmentation,10.1117/1.jmi.3.1.014003,2016,PROMISE12
A comprehensive non-invasive framework for diagnosing prostate cancer,10.1016/j.compbiomed.2016.12.010,2016,PROMISE12
Artificial Intelligence and Machine Learning in Prostate Cancer Patient Management—Current Trends and Future Perspectives,10.3390/diagnostics11020354,2021,PROMISE12
H-ProSeg: Hybrid ultrasound prostate segmentation based on explainability-guided mathematical model,10.1016/j.cmpb.2022.106752,2022,PROMISE12
Biomechanically constrained non-rigid MR-TRUS prostate registration using deep learning based 3D point cloud matching,10.1016/j.media.2020.101845,2020,PROMISE12
Evolving Deep Architecture Generation with Residual Connections for Image Classification Using Particle Swarm Optimization,10.3390/s21237936,2021,PROMISE12
The promising role of new molecular biomarkers in prostate cancer: from coding and non-coding genes to artificial intelligence approaches,10.1038/s41391-022-00537-2,2022,PROMISE12
3D APA-Net: 3D Adversarial Pyramid Anisotropic Convolutional Network for Prostate Segmentation in MR Images,10.1109/tmi.2019.2928056,2019,PROMISE12
Automatic classification of tissues on pelvic MRI based on relaxation times and support vector machine,10.1371/journal.pone.0211944,2019,PROMISE12
The use of atlas registration and graph cuts for prostate segmentation in magnetic resonance images,10.1118/1.4914379,2015,PROMISE12
A multiresolution prostate representation for automatic segmentation in magnetic resonance images,10.1002/mp.12141,2017,PROMISE12
Postediting prostate magnetic resonance imaging segmentation consistency and operator time using manual and computer-assisted segmentation: multiobserver study,10.1117/1.jmi.3.4.046002,2016,PROMISE12
Automatic segmentation of prostate MRI using convolutional neural networks: Investigating the impact of network architecture on the accuracy of volume measurement and MRI-ultrasound registration,10.1016/j.media.2019.101558,2019,PROMISE12
Deeply supervised 3D fully convolutional networks with group dilated convolution for automatic MRI prostate segmentation,10.1002/mp.13416,2019,PROMISE12
Computer Aided-Diagnosis of Prostate Cancer on Multiparametric MRI: A Technical Review of Current Research,10.1155/2014/789561,2014,PROMISE12
Online Robust Projective Dictionary Learning: Shape Modeling for MR-TRUS Registration,10.1109/tmi.2017.2777870,2018,PROMISE12
PROSTATEx Challenges for computerized classification of prostate lesions from multiparametric magnetic resonance images,10.1117/1.jmi.5.4.044501,2018,PROMISE12
Automated segmentation of prostate zonal anatomy on T2‐weighted (T2W) and apparent diffusion coefficient (ADC) map MR images using U‐Nets,10.1002/mp.13550,2019,PROMISE12
A propagation-DNN: Deep combination learning of multi-level features for MR prostate segmentation,10.1016/j.cmpb.2018.12.031,2018,PROMISE12
Longitudinal Analysis of Pre-Term Neonatal Cerebral Ventricles From 3D Ultrasound Images Using Spatial-Temporal Deformable Registration,10.1109/tmi.2016.2643635,2016,PROMISE12
Semi-supervised medical image segmentation via a tripled-uncertainty guided mean teacher model with contrastive learning,10.1016/j.media.2022.102447,2022,PROMISE12
Test-time adaptable neural networks for robust medical image segmentation,10.1016/j.media.2020.101907,2020,PROMISE12
A review of deep learning-based three-dimensional medical image registration methods,10.21037/qims-21-175,2021,PROMISE12
A review of deep learning-based deformable medical image registration,10.3389/fonc.2022.1047215,2022,PROMISE12
GAS: A genetic atlas selection strategy in multi-atlas segmentation framework,10.1016/j.media.2018.11.007,2018,PROMISE12
Accuracy Validation of an Automated Method for Prostate Segmentation in Magnetic Resonance Imaging,10.1007/s10278-017-9964-7,2017,PROMISE12
Automatic segmentation approach to extracting neonatal cerebral ventricles from 3D ultrasound images,10.1016/j.media.2016.06.038,2016,PROMISE12
Deep Learning in Radiation Oncology Treatment Planning for Prostate Cancer: A Systematic Review,10.1007/s10916-020-01641-3,2020,PROMISE12
Superpixel-based deep convolutional neural networks and active contour model for automatic prostate segmentation on 3D MRI scans,10.1007/s11517-020-02199-5,2020,PROMISE12
Biomechanical modeling constrained surface‐based image registration for prostate MR guided TRUS biopsy,10.1118/1.4917481,2015,PROMISE12
A combinatorial Bayesian and Dirichlet model for prostate MR image segmentation using probabilistic image features,10.1088/0031-9155/61/16/6085,2016,PROMISE12
Comparison of Prostate MRI Lesion Segmentation Agreement Between Multiple Radiologists and a Fully Automatic Deep Learning System,10.1055/a-1290-8070,None,PROMISE12
User-Guided Segmentation of Preterm Neonate Ventricular System from 3-D Ultrasound Images Using Convex Optimization,10.1016/j.ultrasmedbio.2014.09.019,2014,PROMISE12
The use of deep learning in interventional radiotherapy (brachytherapy): A review with a focus on open source and open data,10.1016/j.zemedi.2022.10.005,2022,PROMISE12
Prostate cancer detection from multi-institution multiparametric MRIs using deep convolutional neural networks,10.1117/1.jmi.5.4.044507,2018,PROMISE12
STRAINet: Spatially Varying sTochastic Residual AdversarIal Networks for MRI Pelvic Organ Segmentation,10.1109/tnnls.2018.2870182,2018,PROMISE12
Automatic hip cartilage segmentation from 3D MR images using arc-weighted graph searching,10.1088/0031-9155/59/23/7245,2014,PROMISE12
Cloud-Based Evaluation of Anatomical Structure Segmentation and Landmark Detection Algorithms: VISCERAL Anatomy Benchmarks,10.1109/tmi.2016.2578680,2016,PROMISE12
A new era: artificial intelligence and machine learning in prostate cancer,10.1038/s41585-019-0193-3,None,PROMISE12
Rotationally resliced 3D prostate TRUS segmentation using convex optimization with shape priors,10.1118/1.4906129,2015,PROMISE12
Comparative Local Quality Assessment of 3D Medical Image Segmentations with Focus on Statistical Shape Model-Based Algorithms,10.1109/tvcg.2015.2501813,2015,PROMISE12
Spatially varying accuracy and reproducibility of prostate segmentation in magnetic resonance images using manual and semiautomated methods,10.1118/1.4899182,2014,PROMISE12
Automatic Segmentation of Pelvic Cancers Using Deep Learning: State-of-the-Art Approaches and Challenges,10.3390/diagnostics11111964,2021,PROMISE12
Artificial Intelligence for Clinical Diagnosis and Treatment of Prostate Cancer,10.3390/cancers14225595,2022,PROMISE12
AdaEn-Net: An ensemble of adaptive 2D–3D Fully Convolutional Networks for medical image segmentation,10.1016/j.neunet.2020.03.007,2020,PROMISE12
Emerging MR methods for improved diagnosis of prostate cancer by multiparametric MRI,10.1007/s10334-022-01031-5,None,PROMISE12
Machine Learning in Prostate MRI for Prostate Cancer: Current Status and Future Opportunities,10.3390/diagnostics12020289,2022,PROMISE12
Prostate contours delineation using interactive directional active contours model and parametric shape prior model,10.1002/cnm.2726,2015,PROMISE12
Reducing the Hausdorff Distance in Medical Image Segmentation With Convolutional Neural Networks,10.1109/tmi.2019.2930068,2019,PROMISE12
Why rankings of biomedical image analysis competitions should be interpreted with care,10.1038/s41467-018-07619-7,2018,PROMISE12
3D MR ventricle segmentation in pre-term infants with post-hemorrhagic ventricle dilatation (PHVD) using multi-phase geodesic level-sets,10.1016/j.neuroimage.2015.05.099,2015,PROMISE12
ISLES 2015 - A public evaluation benchmark for ischemic stroke lesion segmentation from multispectral MRI,10.1016/j.media.2016.07.009,2016,PROMISE12
A review of artificial intelligence in prostate cancer detection on imaging,10.1177/17562872221128791,2022,PROMISE12
EMONAS-Net: Efficient multiobjective neural architecture search using surrogate-assisted evolutionary algorithm for 3D medical image segmentation,10.1016/j.artmed.2021.102154,2021,PROMISE12
Machine learning for the prediction of pseudorealistic pediatric abdominal phantoms for radiation dose reconstruction,10.1117/1.jmi.7.4.046501,2020,PROMISE12
Adversarial Confidence Learning for Medical Image Segmentation and Synthesis,10.1007/s11263-020-01321-2,2020,PROMISE12
A Semi-Automated Usability Evaluation Framework for Interactive Image Segmentation Systems,10.1155/2019/1464592,2019,PROMISE12
An algorithm for learning shape and appearance models without annotations,10.1016/j.media.2019.04.008,2019,PROMISE12
Designing image segmentation studies: Statistical power sample size and reference standard quality,10.1016/j.media.2017.07.004,2017,PROMISE12
Computer-aided detection of prostate cancer in T2-weighted MRI within the peripheral zone,10.1088/0031-9155/61/13/4796,2016,PROMISE12
Cancer Diagnosis Using Deep Learning: A Bibliographic Review,10.3390/cancers11091235,2019,PROMISE12
Joint optimization of segmentation and shape prior from level-set-based statistical shape model and its application to the automated segmentation of abdominal organs,10.1016/j.media.2015.11.003,2015,PROMISE12
Computer-aided Detection of Prostate Cancer with MRI Technology and Applications,10.1016/j.acra.2016.03.010,2016,PROMISE12
Multiparametric MRI and radiomics in prostate cancer: a review,10.1007/s13246-019-00730-z,2019,PROMISE12
Artificial intelligence with deep learning in nuclear medicine and radiology,10.1186/s40658-021-00426-y,2021,PROMISE12
Computer-Aided Detection and diagnosis for prostate cancer based on mono and multi-parametric MRI: A review,10.1016/j.compbiomed.2015.02.009,2015,PROMISE12
Graph-Based Deep Learning for Medical Diagnosis and Analysis: Past Present and Future,10.3390/s21144758,2021,PROMISE12
Deep convolutional neural network for prostate MR segmentation,10.1117/12.2254621,2017,PROMISE12
Neural Ordinary Differential Equations for Semantic Segmentation of  Individual Colon Glands,10.48550/arxiv.1910.10470,2019,PROMISE12
V-Net Light - Parameter-Efficient 3-D Convolutional Neural Network for Prostate MRI Segmentation,10.1109/isbi45749.2020.9098643,2020,PROMISE12
Prostate Segmentation via Fusing the Nested-V-net3d and V-net2d,10.1109/ubmyk48245.2019.8965456,2019,PROMISE12
Automatic Prostate Cancer Detection On Multi-Parametric Mri With Hierarchical Weakly Supervised Learning,10.1109/isbi48211.2021.9434108,2021,PROMISE12
3D Fully Convolutional Network Incorporating Savitzky-Golay Filtering for Prostate Segmentation,10.1145/3364836.3364854,2019,PROMISE12
Prostate Segmentation Using Z-Net,10.1109/isbi.2019.8759554,2019,PROMISE12
Prostate Detection and Segmentation Based on Convolutional Neural Network and Topological Derivative,10.1109/icip.2017.8296847,2017,PROMISE12
Deeply learnt hashing forests for content based image retrieval in prostate MR images,10.1117/12.2217162,2016,PROMISE12
3D prostate MR-TRUS non-rigid registration using dual optimization with volume-preserving constraint,10.1117/12.2217079,2016,PROMISE12
Prostate segmentation using Z-net,10.48550/arxiv.1901.06115,2019,PROMISE12
Improved segmentation by adversarial U-Net,10.1117/12.2582130,2021,PROMISE12
Zonal Segmentation in Transrectal Ultrasound Images of the Prostate Through Deep Learning,10.1109/ultsym.2018.8580157,2018,PROMISE12
Semi-Supervised and Self-Supervised Collaborative Learning for Prostate  3D MR Image Segmentation,10.48550/arxiv.2211.08840,2022,PROMISE12
Skin lesion segmentation with deep learning,10.1109/eurocon.2019.8861636,2019,PROMISE12
A Transfer Learning Approach for Automated Segmentation of Prostate  Whole Gland and Transition Zone in Diffusion Weighted MRI,10.48550/arxiv.1909.09541,2019,PROMISE12
Prostate Segmentation in MR Images Using Ensemble Deep Convolutional Neural Networks,10.1109/isbi.2017.7950630,2017,PROMISE12
Prostate Segmentation from 3D MRI Using a Two-Stage Model and  Variable-Input Based Uncertainty Measure,10.48550/arxiv.1903.02500,2019,PROMISE12
Prostate Segmentation From 3D Mri Using A Two-Stage Model and Variable-Input Based Uncertainty Measure,10.1109/isbi.2019.8759300,2019,PROMISE12
Data synthesis and adversarial networks: A review and meta-analysis in cancer imaging,10.1016/j.media.2022.102704,2022,PROMISE12
Improving Prostate Whole Gland Segmentation In T2-Weighted MRI With Synthetically Generated Data,10.1109/isbi48211.2021.9433793,2021,PROMISE12
Segmentation of Prostate in Diffusion MR Images via Clustering,10.1007/978-3-319-59876-5_52,2017,PROMISE12
Automatic Design of Window Operators for the Segmentation of the Prostate Gland in Magnetic Resonance Images,10.1007/978-3-319-13117-7_107,2015,PROMISE12
Multi-Task Curriculum Learning For Semi-Supervised Medical Image Segmentation,10.1109/isbi48211.2021.9433851,2021,PROMISE12
A Feature Regularization Based Meta-Learning Framework for Generalizing Prostate Mri Segmentation,10.1109/isbi52829.2022.9761564,2022,PROMISE12
Super-realtime facial landmark detection and shape fitting by deep  regression of shape model parameters,10.48550/arxiv.1902.03459,2019,PROMISE12
Automatic MRI prostate segmentation using 3D deeply supervised FCN with concatenated atrous convolution,10.1117/12.2512551,2019,PROMISE12
Improving prostate whole gland segmentation in t2-weighted MRI with  synthetically generated data,10.48550/arxiv.2103.14955,2021,PROMISE12
Visual Saliency Based Active Learning for Prostate MRI Segmentation,10.1007/978-3-319-24888-2_2,2015,PROMISE12
A context based deep learning approach for unbalanced medical image  segmentation,10.48550/arxiv.2001.02387,2020,PROMISE12
Scale Normalization Cascaded Dense-Unet for Prostate Segmentation in MR Images,10.1007/978-3-030-34110-7_45,2019,PROMISE12
CNS: CycleGAN-Assisted Neonatal Segmentation Model for Cross-Datasets,10.1007/978-3-030-35817-4_21,2019,PROMISE12
Classification before Segmentation: Improved U-Net Prostate Segmentation,10.1109/bhi.2019.8834494,2019,PROMISE12
Adaptation of a Multi-Site Network to a New Clinical Site Via Batch-Normalization Similarity,10.1109/isbi52829.2022.9761487,2022,PROMISE12
Iterative Interaction Training for Segmentation Editing Networks,10.1007/978-3-030-00919-9_42,2018,PROMISE12
Multi-task Shape Regression for Medical Image Segmentation,10.1007/978-3-319-46726-9_25,2016,PROMISE12
Deep generative model-driven multimodal prostate segmentation in  radiotherapy,10.48550/arxiv.1910.10542,2019,PROMISE12
Cascade Dense-Unet for Prostate Segmentation in MR Images,10.1007/978-3-030-26763-6_46,2019,PROMISE12
Iterative Interaction Training for Segmentation Editing Networks,10.48550/arxiv.1807.08555,2018,PROMISE12
3D Global Convolutional Adversarial Network\\ for Prostate MR Volume  Segmentation,10.48550/arxiv.1807.06742,2018,PROMISE12
Polar Transformation Based Multiple Instance Learning Assisting Weakly  Supervised Image Segmentation With Loose Bounding Box Annotations,10.48550/arxiv.2203.06000,2022,PROMISE12
Investigation of MRI Prostate Localization using Different MRI Modality Scans,10.1109/aieee51419.2021.9435797,2021,PROMISE12
Deep Generative Model-Driven Multimodal Prostate Segmentation in Radiotherapy,10.1007/978-3-030-32486-5_15,2019,PROMISE12
When Unseen Domain Generalization is Unnecessary? Rethinking Data  Augmentation,10.48550/arxiv.1906.03347,2019,PROMISE12
Long-Range 3D Self-Attention for MRI Prostate Segmentation,10.1109/isbi52829.2022.9761448,2022,PROMISE12
Adversarial Deformation Regularization for Training Image Registration  Neural Networks,10.48550/arxiv.1805.10665,2018,PROMISE12
Segmentation Mask Resampling for MRI Prostate Localization Improvement,10.1109/icecet55527.2022.9872602,2022,PROMISE12
FEW-SHOT Image Segmentation for Cross-Institution Male Pelvic Organs Using Registration-Assisted Prototypical Learning,10.1109/isbi52829.2022.9761453,2022,PROMISE12
Morphable Convolutional Neural Network for Biomedical Image Segmentation,10.23919/date51398.2021.9474153,2021,PROMISE12
Inter-site Variability in Prostate Segmentation Accuracy Using Deep Learning,10.1007/978-3-030-00937-3_58,2018,PROMISE12
ASDNet: Attention Based Semi-supervised Deep Networks for Medical Image Segmentation,10.1007/978-3-030-00937-3_43,2018,PROMISE12
Few-shot image segmentation for cross-institution male pelvic organs  using registration-assisted prototypical learning,10.48550/arxiv.2201.06358,2022,PROMISE12
Automatic Segmentation of the Prostate on 3D Trans-rectal Ultrasound  Images using Statistical Shape Models and Convolutional Neural Networks,10.48550/arxiv.2106.09662,2021,PROMISE12
Deep Learning-Based Boundary Detection for Model-Based Segmentation with Application to MR Prostate Segmentation,10.1007/978-3-030-00937-3_59,2018,PROMISE12
Automatic High Resolution Segmentation of the Prostate from Multi-Planar MRI,10.1109/isbi.2018.8363549,2018,PROMISE12
Blurred trace infrared image segmentation based on template approach and immune factor,10.1016/j.infrared.2014.07.002,2014,PROMISE12
Statistical Power in Image Segmentation: Relating Sample Size to Reference Standard Quality,10.1007/978-3-319-24574-4_13,2015,PROMISE12
Conditional Random Fields as Recurrent Neural Networks for 3D Medical  Imaging Segmentation,10.48550/arxiv.1807.07464,2018,PROMISE12
Automatic segmentation of prostate zones,10.48550/arxiv.1806.07146,2018,PROMISE12
V-Net: Fully Convolutional Neural Networks for Volumetric Medical Image  Segmentation,10.48550/arxiv.1606.04797,2016,PROMISE12
Automatic Prostate Segmentation on MR Images with Deeply Supervised Network,10.1109/codit.2018.8394836,2018,PROMISE12
Atlas-Based Semantic Segmentation of Prostate Zones,10.1007/978-3-031-16443-9_55,2022,PROMISE12
Deep Dilated V-Net for 3D Volume Segmentation of Pancreas in CT images,10.1109/spin48934.2020.9071339,2020,PROMISE12
Automated Segmentation Based on Residual U-Net Model for MR Prostate Images,10.1109/cisp-bmei.2018.8633233,2018,PROMISE12
Semantic-guided Encoder Feature Learning for Blurry Boundary Delineation,10.48550/arxiv.1906.04306,2019,PROMISE12
Federated Cross Learning for Medical Image Segmentation,10.48550/arxiv.2204.02450,2022,PROMISE12
Bounding Box Tightness Prior for Weakly Supervised Image Segmentation,10.48550/arxiv.2110.00934,2021,PROMISE12
MS-NAS: Multi-scale Neural Architecture Search for Medical Image Segmentation,10.1007/978-3-030-59710-8_38,2020,PROMISE12
Adversarial Deformation Regularization for Training Image Registration Neural Networks,10.1007/978-3-030-00928-1_87,2018,PROMISE12
Volumetric multimodality neural network for brain tumor segmentation,10.1117/12.2285942,2017,PROMISE12
Prostate Localization in 2D Sequence MR with Fusion of Center Position Prior and Sequence Correlation,10.23919/ccc50068.2020.9188748,2020,PROMISE12
MS-NAS: Multi-Scale Neural Architecture Search for Medical Image  Segmentation,10.48550/arxiv.2007.06151,2020,PROMISE12
Supervised Domain Adaptation Using Gradients Transfer for Improved Medical Image Analysis,10.1007/978-3-031-16852-9_3,2022,PROMISE12
Contrastive Domain Disentanglement for Generalizable Medical Image  Segmentation,10.48550/arxiv.2205.06551,2022,PROMISE12
Landmark Based Prostate MRI Segmentation via Improved Level Set Method,10.1109/icsp.2016.7877790,2016,PROMISE12
Unsupervised Site Adaptation by Intra-site Variability Alignment,10.1007/978-3-031-16852-9_6,2022,PROMISE12
Bounding Box Tightness Prior for Weakly Supervised Image Segmentation,10.1007/978-3-030-87196-3_49,2021,PROMISE12
Comprehensive Autoencoder for Prostate Recognition on MR Images,10.1109/isbi.2016.7493479,2016,PROMISE12
ACL-Net: Adaptive and Collaborative Learning Network for Multi-Site Prostate MRI Segmentation,10.1109/bigdata55660.2022.10020468,2022,PROMISE12
Group Shift Pointwise Convolution for Volumetric Medical Image Segmentation,10.1007/978-3-030-87199-4_5,2021,PROMISE12
Optimization of Multi-Atlas Segmentation with Joint Label Fusion Algorithm for Automatic Segmentation in Prostate MR Imaging,10.13104/imri.2020.24.3.123,2020,PROMISE12
Brain Tumour Segmentation on 3D MRI Using Attention V-Net,10.1007/978-3-031-08223-8_28,2022,PROMISE12
A Study on Using Deep Learning for Segmentation of Medical Image,10.1007/978-981-16-1550-4_14,2021,PROMISE12
Shape-aware Meta-learning for Generalizing Prostate MRI Segmentation to  Unseen Domains,10.48550/arxiv.2007.02035,2020,PROMISE12
Design of prostate puncture system guided by 3D MRI and TRUS images,10.1109/cyber55403.2022.9907293,2022,PROMISE12
Semi-supervised Medical Image Segmentation Using Cross-Model Pseudo-Supervision with Shape Awareness and Local Context Constraints,10.1007/978-3-031-16452-1_14,2022,PROMISE12
Domain Composition and Attention for Unseen-Domain Generalizable Medical Image Segmentation,10.1007/978-3-030-87199-4_23,2021,PROMISE12
Automatic Prostate Segmentation on 3D MRI Scans Using Convolutional Neural Networks with Residual Connections and Superpixels,10.1109/iwssip48289.2020.9145218,2020,PROMISE12
CNN-based Prostate Zonal Segmentation on T2-weighted MR Images: A  Cross-dataset Study,10.48550/arxiv.1903.12571,2019,PROMISE12
Medical Image Analysis with Semantic Segmentation and Active Learning,10.24193/subbi.2019.1.03,2019,PROMISE12
V-Net: Fully Convolutional Neural Networks for Volumetric Medical Image Segmentation,10.1109/3dv.2016.79,2016,PROMISE12
Source-Free Unsupervised Domain Adaptation with Norm and Shape  Constraints for Medical Image Segmentation,10.48550/arxiv.2209.01300,2022,PROMISE12
Federated Whole Prostate Segmentation in MRI with Personalized Neural Architectures,10.1007/978-3-030-87199-4_34,2021,PROMISE12
Towards Patient-Individual PI-Rads v2 Sector Map: Cnn for Automatic Segmentation of Prostatic Zones From T2-Weighted MRI,10.1109/isbi.2019.8759572,2019,PROMISE12
MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation,10.1007/978-3-031-16443-9_15,2022,PROMISE12
Group Shift Pointwise Convolution for Volumetric Medical Image  Segmentation,10.48550/arxiv.2109.12629,2021,PROMISE12
Self-supervised Multimodal Generalized Zero Shot Learning for Gleason Grading,10.1007/978-3-030-87722-4_5,2021,PROMISE12
Using a Conditional Generative Adversarial Network (cGAN) for Prostate Segmentation,10.1007/978-3-030-39343-4_2,2020,PROMISE12
TFCNs: A CNN-Transformer Hybrid Network for Medical Image Segmentation,10.1007/978-3-031-15937-4_65,2022,PROMISE12
TFCNs: A CNN-Transformer Hybrid Network for Medical Image Segmentation,10.48550/arxiv.2207.03450,2022,PROMISE12
Context-Aware Virtual Adversarial Training for Anatomically-Plausible Segmentation,10.1007/978-3-030-87193-2_29,2021,PROMISE12
Domain Composition and Attention for Unseen-Domain Generalizable Medical  Image Segmentation,10.48550/arxiv.2109.08852,2021,PROMISE12
Comprehensive Importance-Based Selective Regularization for Continual Segmentation Across Multiple Sites,10.1007/978-3-030-87193-2_37,2021,PROMISE12
Federated Whole Prostate Segmentation in MRI with Personalized Neural  Architectures,10.48550/arxiv.2107.08111,2021,PROMISE12
