name,DOI,publication_year,dataset_used
Accuracy Validation of an Automated Method for Prostate Segmentation in Magnetic Resonance Imaging,10.1007/s10278-017-9964-7,2017,PROMISE12
Automatic segmentation approach to extracting neonatal cerebral ventricles from 3D ultrasound images,10.1016/j.media.2016.06.038,2016,PROMISE12
Deep Learning in Radiation Oncology Treatment Planning for Prostate Cancer: A Systematic Review,10.1007/s10916-020-01641-3,2020,PROMISE12
Superpixel-based deep convolutional neural networks and active contour model for automatic prostate segmentation on 3D MRI scans,10.1007/s11517-020-02199-5,2020,PROMISE12
Biomechanical modeling constrained surface‐based image registration for prostate MR guided TRUS biopsy,10.1118/1.4917481,2015,PROMISE12
A combinatorial Bayesian and Dirichlet model for prostate MR image segmentation using probabilistic image features,10.1088/0031-9155/61/16/6085,2016,PROMISE12
Comparison of Prostate MRI Lesion Segmentation Agreement Between Multiple Radiologists and a Fully Automatic Deep Learning System,10.1055/a-1290-8070,None,PROMISE12
User-Guided Segmentation of Preterm Neonate Ventricular System from 3-D Ultrasound Images Using Convex Optimization,10.1016/j.ultrasmedbio.2014.09.019,2014,PROMISE12
The use of deep learning in interventional radiotherapy (brachytherapy): A review with a focus on open source and open data,10.1016/j.zemedi.2022.10.005,2022,PROMISE12
Prostate cancer detection from multi-institution multiparametric MRIs using deep convolutional neural networks,10.1117/1.jmi.5.4.044507,2018,PROMISE12
STRAINet: Spatially Varying sTochastic Residual AdversarIal Networks for MRI Pelvic Organ Segmentation,10.1109/tnnls.2018.2870182,2018,PROMISE12
Automatic hip cartilage segmentation from 3D MR images using arc-weighted graph searching,10.1088/0031-9155/59/23/7245,2014,PROMISE12
Cloud-Based Evaluation of Anatomical Structure Segmentation and Landmark Detection Algorithms: VISCERAL Anatomy Benchmarks,10.1109/tmi.2016.2578680,2016,PROMISE12
A new era: artificial intelligence and machine learning in prostate cancer,10.1038/s41585-019-0193-3,None,PROMISE12
Rotationally resliced 3D prostate TRUS segmentation using convex optimization with shape priors,10.1118/1.4906129,2015,PROMISE12
Comparative Local Quality Assessment of 3D Medical Image Segmentations with Focus on Statistical Shape Model-Based Algorithms,10.1109/tvcg.2015.2501813,2015,PROMISE12
Spatially varying accuracy and reproducibility of prostate segmentation in magnetic resonance images using manual and semiautomated methods,10.1118/1.4899182,2014,PROMISE12
Automatic Segmentation of Pelvic Cancers Using Deep Learning: State-of-the-Art Approaches and Challenges,10.3390/diagnostics11111964,2021,PROMISE12
Artificial Intelligence for Clinical Diagnosis and Treatment of Prostate Cancer,10.3390/cancers14225595,2022,PROMISE12
AdaEn-Net: An ensemble of adaptive 2D–3D Fully Convolutional Networks for medical image segmentation,10.1016/j.neunet.2020.03.007,2020,PROMISE12
Emerging MR methods for improved diagnosis of prostate cancer by multiparametric MRI,10.1007/s10334-022-01031-5,None,PROMISE12
Machine Learning in Prostate MRI for Prostate Cancer: Current Status and Future Opportunities,10.3390/diagnostics12020289,2022,PROMISE12
Prostate contours delineation using interactive directional active contours model and parametric shape prior model,10.1002/cnm.2726,2015,PROMISE12
Reducing the Hausdorff Distance in Medical Image Segmentation With Convolutional Neural Networks,10.1109/tmi.2019.2930068,2019,PROMISE12
Why rankings of biomedical image analysis competitions should be interpreted with care,10.1038/s41467-018-07619-7,2018,PROMISE12
3D MR ventricle segmentation in pre-term infants with post-hemorrhagic ventricle dilatation (PHVD) using multi-phase geodesic level-sets,10.1016/j.neuroimage.2015.05.099,2015,PROMISE12
ISLES 2015 - A public evaluation benchmark for ischemic stroke lesion segmentation from multispectral MRI,10.1016/j.media.2016.07.009,2016,PROMISE12
A review of artificial intelligence in prostate cancer detection on imaging,10.1177/17562872221128791,2022,PROMISE12
EMONAS-Net: Efficient multiobjective neural architecture search using surrogate-assisted evolutionary algorithm for 3D medical image segmentation,10.1016/j.artmed.2021.102154,2021,PROMISE12
Machine learning for the prediction of pseudorealistic pediatric abdominal phantoms for radiation dose reconstruction,10.1117/1.jmi.7.4.046501,2020,PROMISE12
Adversarial Confidence Learning for Medical Image Segmentation and Synthesis,10.1007/s11263-020-01321-2,2020,PROMISE12
A Semi-Automated Usability Evaluation Framework for Interactive Image Segmentation Systems,10.1155/2019/1464592,2019,PROMISE12
An algorithm for learning shape and appearance models without annotations,10.1016/j.media.2019.04.008,2019,PROMISE12
Designing image segmentation studies: Statistical power sample size and reference standard quality,10.1016/j.media.2017.07.004,2017,PROMISE12
Computer-aided detection of prostate cancer in T2-weighted MRI within the peripheral zone,10.1088/0031-9155/61/13/4796,2016,PROMISE12
Cancer Diagnosis Using Deep Learning: A Bibliographic Review,10.3390/cancers11091235,2019,PROMISE12
Joint optimization of segmentation and shape prior from level-set-based statistical shape model and its application to the automated segmentation of abdominal organs,10.1016/j.media.2015.11.003,2015,PROMISE12
Computer-aided Detection of Prostate Cancer with MRI Technology and Applications,10.1016/j.acra.2016.03.010,2016,PROMISE12
Multiparametric MRI and radiomics in prostate cancer: a review,10.1007/s13246-019-00730-z,2019,PROMISE12
Artificial intelligence with deep learning in nuclear medicine and radiology,10.1186/s40658-021-00426-y,2021,PROMISE12
Computer-Aided Detection and diagnosis for prostate cancer based on mono and multi-parametric MRI: A review,10.1016/j.compbiomed.2015.02.009,2015,PROMISE12
Graph-Based Deep Learning for Medical Diagnosis and Analysis: Past Present and Future,10.3390/s21144758,2021,PROMISE12
Deep convolutional neural network for prostate MR segmentation,10.1117/12.2254621,2017,PROMISE12
Neural Ordinary Differential Equations for Semantic Segmentation of  Individual Colon Glands,10.48550/arxiv.1910.10470,2019,PROMISE12
V-Net Light - Parameter-Efficient 3-D Convolutional Neural Network for Prostate MRI Segmentation,10.1109/isbi45749.2020.9098643,2020,PROMISE12
Prostate Segmentation via Fusing the Nested-V-net3d and V-net2d,10.1109/ubmyk48245.2019.8965456,2019,PROMISE12
Automatic Prostate Cancer Detection On Multi-Parametric Mri With Hierarchical Weakly Supervised Learning,10.1109/isbi48211.2021.9434108,2021,PROMISE12
3D Fully Convolutional Network Incorporating Savitzky-Golay Filtering for Prostate Segmentation,10.1145/3364836.3364854,2019,PROMISE12
Prostate Segmentation Using Z-Net,10.1109/isbi.2019.8759554,2019,PROMISE12
Prostate Detection and Segmentation Based on Convolutional Neural Network and Topological Derivative,10.1109/icip.2017.8296847,2017,PROMISE12
Deeply learnt hashing forests for content based image retrieval in prostate MR images,10.1117/12.2217162,2016,PROMISE12
3D prostate MR-TRUS non-rigid registration using dual optimization with volume-preserving constraint,10.1117/12.2217079,2016,PROMISE12
Prostate segmentation using Z-net,10.48550/arxiv.1901.06115,2019,PROMISE12
Improved segmentation by adversarial U-Net,10.1117/12.2582130,2021,PROMISE12
Zonal Segmentation in Transrectal Ultrasound Images of the Prostate Through Deep Learning,10.1109/ultsym.2018.8580157,2018,PROMISE12
Semi-Supervised and Self-Supervised Collaborative Learning for Prostate  3D MR Image Segmentation,10.48550/arxiv.2211.08840,2022,PROMISE12
Skin lesion segmentation with deep learning,10.1109/eurocon.2019.8861636,2019,PROMISE12
A Transfer Learning Approach for Automated Segmentation of Prostate  Whole Gland and Transition Zone in Diffusion Weighted MRI,10.48550/arxiv.1909.09541,2019,PROMISE12
Prostate Segmentation in MR Images Using Ensemble Deep Convolutional Neural Networks,10.1109/isbi.2017.7950630,2017,PROMISE12
Prostate Segmentation from 3D MRI Using a Two-Stage Model and  Variable-Input Based Uncertainty Measure,10.48550/arxiv.1903.02500,2019,PROMISE12
Prostate Segmentation From 3D Mri Using A Two-Stage Model and Variable-Input Based Uncertainty Measure,10.1109/isbi.2019.8759300,2019,PROMISE12
Data synthesis and adversarial networks: A review and meta-analysis in cancer imaging,10.1016/j.media.2022.102704,2022,PROMISE12
Improving Prostate Whole Gland Segmentation In T2-Weighted MRI With Synthetically Generated Data,10.1109/isbi48211.2021.9433793,2021,PROMISE12
Segmentation of Prostate in Diffusion MR Images via Clustering,10.1007/978-3-319-59876-5_52,2017,PROMISE12
Automatic Design of Window Operators for the Segmentation of the Prostate Gland in Magnetic Resonance Images,10.1007/978-3-319-13117-7_107,2015,PROMISE12
Multi-Task Curriculum Learning For Semi-Supervised Medical Image Segmentation,10.1109/isbi48211.2021.9433851,2021,PROMISE12
A Feature Regularization Based Meta-Learning Framework for Generalizing Prostate Mri Segmentation,10.1109/isbi52829.2022.9761564,2022,PROMISE12
Super-realtime facial landmark detection and shape fitting by deep  regression of shape model parameters,10.48550/arxiv.1902.03459,2019,PROMISE12
Automatic MRI prostate segmentation using 3D deeply supervised FCN with concatenated atrous convolution,10.1117/12.2512551,2019,PROMISE12
Improving prostate whole gland segmentation in t2-weighted MRI with  synthetically generated data,10.48550/arxiv.2103.14955,2021,PROMISE12
Visual Saliency Based Active Learning for Prostate MRI Segmentation,10.1007/978-3-319-24888-2_2,2015,PROMISE12
A context based deep learning approach for unbalanced medical image  segmentation,10.48550/arxiv.2001.02387,2020,PROMISE12
Scale Normalization Cascaded Dense-Unet for Prostate Segmentation in MR Images,10.1007/978-3-030-34110-7_45,2019,PROMISE12
CNS: CycleGAN-Assisted Neonatal Segmentation Model for Cross-Datasets,10.1007/978-3-030-35817-4_21,2019,PROMISE12
Classification before Segmentation: Improved U-Net Prostate Segmentation,10.1109/bhi.2019.8834494,2019,PROMISE12
Adaptation of a Multi-Site Network to a New Clinical Site Via Batch-Normalization Similarity,10.1109/isbi52829.2022.9761487,2022,PROMISE12
Iterative Interaction Training for Segmentation Editing Networks,10.1007/978-3-030-00919-9_42,2018,PROMISE12
Multi-task Shape Regression for Medical Image Segmentation,10.1007/978-3-319-46726-9_25,2016,PROMISE12
Deep generative model-driven multimodal prostate segmentation in  radiotherapy,10.48550/arxiv.1910.10542,2019,PROMISE12
Cascade Dense-Unet for Prostate Segmentation in MR Images,10.1007/978-3-030-26763-6_46,2019,PROMISE12
Iterative Interaction Training for Segmentation Editing Networks,10.48550/arxiv.1807.08555,2018,PROMISE12
3D Global Convolutional Adversarial Network\\ for Prostate MR Volume  Segmentation,10.48550/arxiv.1807.06742,2018,PROMISE12
Polar Transformation Based Multiple Instance Learning Assisting Weakly  Supervised Image Segmentation With Loose Bounding Box Annotations,10.48550/arxiv.2203.06000,2022,PROMISE12
Investigation of MRI Prostate Localization using Different MRI Modality Scans,10.1109/aieee51419.2021.9435797,2021,PROMISE12
Deep Generative Model-Driven Multimodal Prostate Segmentation in Radiotherapy,10.1007/978-3-030-32486-5_15,2019,PROMISE12
When Unseen Domain Generalization is Unnecessary? Rethinking Data  Augmentation,10.48550/arxiv.1906.03347,2019,PROMISE12
Long-Range 3D Self-Attention for MRI Prostate Segmentation,10.1109/isbi52829.2022.9761448,2022,PROMISE12
Adversarial Deformation Regularization for Training Image Registration  Neural Networks,10.48550/arxiv.1805.10665,2018,PROMISE12
Segmentation Mask Resampling for MRI Prostate Localization Improvement,10.1109/icecet55527.2022.9872602,2022,PROMISE12
FEW-SHOT Image Segmentation for Cross-Institution Male Pelvic Organs Using Registration-Assisted Prototypical Learning,10.1109/isbi52829.2022.9761453,2022,PROMISE12
Morphable Convolutional Neural Network for Biomedical Image Segmentation,10.23919/date51398.2021.9474153,2021,PROMISE12
Inter-site Variability in Prostate Segmentation Accuracy Using Deep Learning,10.1007/978-3-030-00937-3_58,2018,PROMISE12
ASDNet: Attention Based Semi-supervised Deep Networks for Medical Image Segmentation,10.1007/978-3-030-00937-3_43,2018,PROMISE12
Few-shot image segmentation for cross-institution male pelvic organs  using registration-assisted prototypical learning,10.48550/arxiv.2201.06358,2022,PROMISE12
Automatic Segmentation of the Prostate on 3D Trans-rectal Ultrasound  Images using Statistical Shape Models and Convolutional Neural Networks,10.48550/arxiv.2106.09662,2021,PROMISE12
Deep Learning-Based Boundary Detection for Model-Based Segmentation with Application to MR Prostate Segmentation,10.1007/978-3-030-00937-3_59,2018,PROMISE12
Automatic High Resolution Segmentation of the Prostate from Multi-Planar MRI,10.1109/isbi.2018.8363549,2018,PROMISE12
Blurred trace infrared image segmentation based on template approach and immune factor,10.1016/j.infrared.2014.07.002,2014,PROMISE12
Statistical Power in Image Segmentation: Relating Sample Size to Reference Standard Quality,10.1007/978-3-319-24574-4_13,2015,PROMISE12
Conditional Random Fields as Recurrent Neural Networks for 3D Medical  Imaging Segmentation,10.48550/arxiv.1807.07464,2018,PROMISE12
Automatic segmentation of prostate zones,10.48550/arxiv.1806.07146,2018,PROMISE12
V-Net: Fully Convolutional Neural Networks for Volumetric Medical Image  Segmentation,10.48550/arxiv.1606.04797,2016,PROMISE12
Automatic Prostate Segmentation on MR Images with Deeply Supervised Network,10.1109/codit.2018.8394836,2018,PROMISE12
Atlas-Based Semantic Segmentation of Prostate Zones,10.1007/978-3-031-16443-9_55,2022,PROMISE12
Deep Dilated V-Net for 3D Volume Segmentation of Pancreas in CT images,10.1109/spin48934.2020.9071339,2020,PROMISE12
Automated Segmentation Based on Residual U-Net Model for MR Prostate Images,10.1109/cisp-bmei.2018.8633233,2018,PROMISE12
Semantic-guided Encoder Feature Learning for Blurry Boundary Delineation,10.48550/arxiv.1906.04306,2019,PROMISE12
Federated Cross Learning for Medical Image Segmentation,10.48550/arxiv.2204.02450,2022,PROMISE12
Bounding Box Tightness Prior for Weakly Supervised Image Segmentation,10.48550/arxiv.2110.00934,2021,PROMISE12
MS-NAS: Multi-scale Neural Architecture Search for Medical Image Segmentation,10.1007/978-3-030-59710-8_38,2020,PROMISE12
Adversarial Deformation Regularization for Training Image Registration Neural Networks,10.1007/978-3-030-00928-1_87,2018,PROMISE12
Volumetric multimodality neural network for brain tumor segmentation,10.1117/12.2285942,2017,PROMISE12
Prostate Localization in 2D Sequence MR with Fusion of Center Position Prior and Sequence Correlation,10.23919/ccc50068.2020.9188748,2020,PROMISE12
MS-NAS: Multi-Scale Neural Architecture Search for Medical Image  Segmentation,10.48550/arxiv.2007.06151,2020,PROMISE12
Supervised Domain Adaptation Using Gradients Transfer for Improved Medical Image Analysis,10.1007/978-3-031-16852-9_3,2022,PROMISE12
Contrastive Domain Disentanglement for Generalizable Medical Image  Segmentation,10.48550/arxiv.2205.06551,2022,PROMISE12
Landmark Based Prostate MRI Segmentation via Improved Level Set Method,10.1109/icsp.2016.7877790,2016,PROMISE12
Unsupervised Site Adaptation by Intra-site Variability Alignment,10.1007/978-3-031-16852-9_6,2022,PROMISE12
Bounding Box Tightness Prior for Weakly Supervised Image Segmentation,10.1007/978-3-030-87196-3_49,2021,PROMISE12
Comprehensive Autoencoder for Prostate Recognition on MR Images,10.1109/isbi.2016.7493479,2016,PROMISE12
ACL-Net: Adaptive and Collaborative Learning Network for Multi-Site Prostate MRI Segmentation,10.1109/bigdata55660.2022.10020468,2022,PROMISE12
Group Shift Pointwise Convolution for Volumetric Medical Image Segmentation,10.1007/978-3-030-87199-4_5,2021,PROMISE12
Optimization of Multi-Atlas Segmentation with Joint Label Fusion Algorithm for Automatic Segmentation in Prostate MR Imaging,10.13104/imri.2020.24.3.123,2020,PROMISE12
Brain Tumour Segmentation on 3D MRI Using Attention V-Net,10.1007/978-3-031-08223-8_28,2022,PROMISE12
A Study on Using Deep Learning for Segmentation of Medical Image,10.1007/978-981-16-1550-4_14,2021,PROMISE12
Shape-aware Meta-learning for Generalizing Prostate MRI Segmentation to  Unseen Domains,10.48550/arxiv.2007.02035,2020,PROMISE12
Design of prostate puncture system guided by 3D MRI and TRUS images,10.1109/cyber55403.2022.9907293,2022,PROMISE12
Semi-supervised Medical Image Segmentation Using Cross-Model Pseudo-Supervision with Shape Awareness and Local Context Constraints,10.1007/978-3-031-16452-1_14,2022,PROMISE12
Domain Composition and Attention for Unseen-Domain Generalizable Medical Image Segmentation,10.1007/978-3-030-87199-4_23,2021,PROMISE12
Automatic Prostate Segmentation on 3D MRI Scans Using Convolutional Neural Networks with Residual Connections and Superpixels,10.1109/iwssip48289.2020.9145218,2020,PROMISE12
CNN-based Prostate Zonal Segmentation on T2-weighted MR Images: A  Cross-dataset Study,10.48550/arxiv.1903.12571,2019,PROMISE12
Medical Image Analysis with Semantic Segmentation and Active Learning,10.24193/subbi.2019.1.03,2019,PROMISE12
V-Net: Fully Convolutional Neural Networks for Volumetric Medical Image Segmentation,10.1109/3dv.2016.79,2016,PROMISE12
Source-Free Unsupervised Domain Adaptation with Norm and Shape  Constraints for Medical Image Segmentation,10.48550/arxiv.2209.01300,2022,PROMISE12
Federated Whole Prostate Segmentation in MRI with Personalized Neural Architectures,10.1007/978-3-030-87199-4_34,2021,PROMISE12
Towards Patient-Individual PI-Rads v2 Sector Map: Cnn for Automatic Segmentation of Prostatic Zones From T2-Weighted MRI,10.1109/isbi.2019.8759572,2019,PROMISE12
MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation,10.1007/978-3-031-16443-9_15,2022,PROMISE12
Group Shift Pointwise Convolution for Volumetric Medical Image  Segmentation,10.48550/arxiv.2109.12629,2021,PROMISE12
Self-supervised Multimodal Generalized Zero Shot Learning for Gleason Grading,10.1007/978-3-030-87722-4_5,2021,PROMISE12
Using a Conditional Generative Adversarial Network (cGAN) for Prostate Segmentation,10.1007/978-3-030-39343-4_2,2020,PROMISE12
TFCNs: A CNN-Transformer Hybrid Network for Medical Image Segmentation,10.1007/978-3-031-15937-4_65,2022,PROMISE12
TFCNs: A CNN-Transformer Hybrid Network for Medical Image Segmentation,10.48550/arxiv.2207.03450,2022,PROMISE12
Context-Aware Virtual Adversarial Training for Anatomically-Plausible Segmentation,10.1007/978-3-030-87193-2_29,2021,PROMISE12
Domain Composition and Attention for Unseen-Domain Generalizable Medical  Image Segmentation,10.48550/arxiv.2109.08852,2021,PROMISE12
Comprehensive Importance-Based Selective Regularization for Continual Segmentation Across Multiple Sites,10.1007/978-3-030-87193-2_37,2021,PROMISE12
Federated Whole Prostate Segmentation in MRI with Personalized Neural  Architectures,10.48550/arxiv.2107.08111,2021,PROMISE12
Medical Datasets Collections for Artificial Intelligence-based Medical  Image Analysis,10.48550/arxiv.2102.01549,2021,PROMISE12
Automatic Prostate Segmentation on MR Images Using Enhanced Holistically-Nested Networks,10.1109/icpr.2018.8545341,2018,PROMISE12
Shape-Aware Meta-learning for Generalizing Prostate MRI Segmentation to Unseen Domains,10.1007/978-3-030-59713-9_46,2020,PROMISE12
CNN-Based Prostate Zonal Segmentation on T2-Weighted MR Images: A Cross-Dataset Study,10.1007/978-981-13-8950-4_25,2019,PROMISE12
Medical image segmentation methods overview,10.20535/srit.2308-8893.2018.1.05,2018,PROMISE12
Learning Towards Synchronous Network Memorizability and Generalizability for Continual Segmentation Across Multiple Sites,10.1007/978-3-031-16443-9_37,2022,PROMISE12
Tripled-Uncertainty Guided Mean Teacher Model for Semi-supervised Medical Image Segmentation,10.1007/978-3-030-87196-3_42,2021,PROMISE12
U-Net Based Architecture for an Improved Multiresolution Segmentation in  Medical Images,10.48550/arxiv.2007.08238,2020,PROMISE12
Prostate Segmentation using 2D Bridged U-net,10.1109/ijcnn.2019.8851908,2019,PROMISE12
Self-Paced Learning for Automatic Prostate Segmentation on MR Images with Hierarchical Boundary Sensitive Network,10.1109/rcar49640.2020.9303035,2020,PROMISE12
Beyond pixel-wise supervision for segmentation: A few global shape  descriptors might be surprisingly good!,10.48550/arxiv.2105.00859,2021,PROMISE12
Self-Adaptive 2D-3D Ensemble of Fully Convolutional Networks for Medical  Image Segmentation,10.48550/arxiv.1907.11587,2019,PROMISE12
Estimating Model Performance Under Domain Shifts with Class-Specific Confidence Scores,10.1007/978-3-031-16449-1_66,2022,PROMISE12
Learning towards Synchronous Network Memorizability and Generalizability  for Continual Segmentation across Multiple Sites,10.48550/arxiv.2206.06813,2022,PROMISE12
Multiscale transunet + + : dense hybrid U-Net with transformer for medical image segmentation,10.1007/s11760-021-02115-w,None,PROMISE12
DRA U-Net: An Attention based U-Net Framework for 2D Medical Image Segmentation,10.1109/bigdata52589.2021.9672031,2021,PROMISE12
Prostate Segmentation using 2D Bridged U-net,10.48550/arxiv.1807.04459,2018,PROMISE12
MaxStyle: Adversarial Style Composition for Robust Medical Image  Segmentation,10.48550/arxiv.2206.01737,2022,PROMISE12
Incremental Learning Meets Transfer Learning: Application to Multi-site  Prostate MRI Segmentation,10.48550/arxiv.2206.01369,2022,PROMISE12
Integration of Dynamic Multi-Atlas and Deep Learning Techniques to Improve Segmentation of the Prostate in MR Images,10.1142/s0219467822500310,2021,PROMISE12
Development of Conditional Random Field Insert for UNet-based Zonal  Prostate Segmentation on T2-Weighted MRI,10.48550/arxiv.2002.06330,2020,PROMISE12
A quantitative analysis of two-dimensional manually segmented transrectal ultrasound axial images in planning high dose rate brachytherapy for prostate cancer,10.2298/vsp150901231d,2017,PROMISE12
Fully Automatic Multispectral MR Image Segmentation of Prostate Gland Based on the Fuzzy C-Means Clustering Algorithm,10.1007/978-3-319-56904-8_3,2017,PROMISE12
Attention deep residual networks for MR image analysis,10.1007/s00521-020-05083-3,2020,PROMISE12
Explainable AI for CNN-based Prostate Tumor Segmentation in Multi-parametric MRI Correlated to Whole Mount Histopathology,10.21203/rs.3.rs-1225229/v1,2022,PROMISE12
Invariant Content Synergistic Learning for Domain Generalization on Medical Image Segmentation,10.1109/bibm55620.2022.9995034,2022,PROMISE12
Incremental Learning Meets Transfer Learning: Application to Multi-site Prostate MRI Segmentation,10.1007/978-3-031-18523-6_1,2022,PROMISE12
Swarm Intelligence and Machine Learning Algorithms for Cancer Diagnosis,10.1201/9781003240037-3,2022,PROMISE12
A deep learning-based method for prostate segmentation in T2-weighted  magnetic resonance imaging,10.48550/arxiv.1901.09462,2019,PROMISE12
Database Acquisition for the Lung Cancer Computer Aided Diagnostic Systems,10.23919/fruct48121.2019.8981537,2019,PROMISE12
Radiomics: A New Biomedical Workflow to Create a Predictive Model,10.1007/978-3-030-52791-4_22,2020,PROMISE12
Estimating Model Performance under Domain Shifts with Class-Specific  Confidence Scores,10.48550/arxiv.2207.09957,2022,PROMISE12
Context-aware virtual adversarial training for anatomically-plausible  segmentation,10.48550/arxiv.2107.05532,2021,PROMISE12
Bounding boxes for weakly supervised segmentation: Global constraints  get close to full supervision,10.48550/arxiv.2004.06816,2020,PROMISE12
SmartPaint: a tool for interactive segmentation of medical volume images,10.1080/21681163.2014.960535,2014,PROMISE12
Prostate Segmentation via Dynamic Fusion Model,10.1007/s13369-021-06502-w,2022,PROMISE12
Hybrid descriptive‐inferential method for key feature selection in prostate cancer radiomics,10.1002/asmb.2642,2021,PROMISE12
MRF-UNets: Searching UNet with Markov Random Fields,10.48550/arxiv.2207.06168,2022,PROMISE12
Isolated Pulmonary Nodules Characteristics Detection Based on CT Images,10.1109/access.2019.2951762,2019,PROMISE12
C-CAM: Causal CAM for Weakly Supervised Semantic Segmentation on Medical Image,10.1109/cvpr52688.2022.01138,2022,PROMISE12
Mixup (Sample Pairing) Can Improve the Performance of Deep Segmentation Networks,10.2478/jaiscr-2022-0003,2021,PROMISE12
Bidirectional Pyramid Networks for Semantic Segmentation,10.1007/978-3-030-69525-5_39,2021,PROMISE12
A novel prostate segmentation method: triple fusion model with hybrid loss,10.1007/s00521-022-07188-3,2022,PROMISE12
Unet based Xception Model for Prostate Cancer Segmentation from MRI Images,10.1007/s11042-021-11334-9,2021,PROMISE12
Densely Dilated Spatial Pooling Convolutional Network using benign loss  functions for imbalanced volumetric prostate segmentation,10.48550/arxiv.1801.10517,2018,PROMISE12
Interactive Medical Image Segmentation via Point-Based Interaction and  Sequential Patch Learning,10.48550/arxiv.1804.10481,2018,PROMISE12
Dilated Volumetric Network: an Enhanced Fully Convolutional Network for Volumetric Prostate Segmentation from Magnetic Resonance Imaging,10.1134/s1054661821020024,2021,PROMISE12
Computer-aided diagnosis of clinically significant prostate cancer from MRI images using sparse autoencoder and random forest classifier,10.1016/j.bbe.2018.06.009,2018,PROMISE12
Single-domain Generalization in Medical Image Segmentation via Test-time  Adaptation from Shape Dictionary,10.48550/arxiv.2206.14467,2022,PROMISE12
Automatic Magnetic Resonance Image Prostate Segmentation Based on Adaptive Feature Learning Probability Boosting Tree Initialization and CNN-ASM Refinement,10.1109/access.2017.2781278,2018,PROMISE12
Prostate lesion segmentation in MR images using radiomics based deeply supervised U-Net,10.1016/j.bbe.2020.07.011,2020,PROMISE12
EvoU-Net,10.1145/3341105.3373856,2020,PROMISE12
On Computer-Aided Diagnosis of Prostate Cancer from MRI using Machine Intelligence Techniques,10.1109/icecct.2019.8869533,2019,PROMISE12
CateNorm: Categorical Normalization for Robust Medical Image  Segmentation,10.48550/arxiv.2103.15858,2021,PROMISE12
Measurement of Prostate Volume with MRI (A Guide for the Perplexed): Biproximate Method with Analysis of Precision and Accuracy,10.1101/856542,2019,PROMISE12
IB-U-Nets: Improving medical image segmentation tasks with 3D Inductive  Biased kernels,10.48550/arxiv.2210.15949,2022,PROMISE12
Self-Paced Contrastive Learning for Semi-supervised Medical Image  Segmentation with Meta-labels,10.48550/arxiv.2107.13741,2021,PROMISE12
ProSegNet: A New Network of Prostate Segmentation Based on MR Images,10.1109/access.2021.3096665,2021,PROMISE12
Leveraging Image Complexity in Macro-Level Neural Network Design for Medical Image Segmentation,10.21203/rs.3.rs-1833303/v1,2022,PROMISE12
Weakly Supervised Volumetric Segmentation via Self-taught Shape  Denoising Model,10.48550/arxiv.2104.13082,2021,PROMISE12
DVNet: A Memory-Efficient Three-Dimensional CNN for Large-Scale  Neurovascular Reconstruction,10.48550/arxiv.2002.01568,2020,PROMISE12
Computer-aided diagnosis and decision-making system for medical data analysis: A case study on prostate MR images,10.1016/j.jmse.2020.01.002,2019,PROMISE12
Automatic segmentation of 3D prostate MR images with iterative localization refinement,10.1016/j.dsp.2019.102649,2020,PROMISE12
Open-source software platform for medical image segmentation applications,10.1117/12.2283487,2017,PROMISE12
Introduction to Medical Image Registration with DeepReg Between Old and  New,10.48550/arxiv.2009.01924,2020,PROMISE12
MRI Pulse Sequence Integration for Deep-Learning Based Brain Metastasis  Segmentation,10.48550/arxiv.1912.08775,2019,PROMISE12
Adaptive Class Weight based Dual Focal Loss for Improved Semantic  Segmentation,10.48550/arxiv.1909.11932,2019,PROMISE12
A Volumetric Convolutional Neural Network for Brain Tumor Segmentation,10.48550/arxiv.1811.02654,2018,PROMISE12
Leveraging Image Complexity in Macro-Level Neural Network Design for  Medical Image Segmentation,10.48550/arxiv.2112.11065,2021,PROMISE12
Discretely-constrained deep network for weakly supervised segmentation,10.48550/arxiv.1908.05770,2019,PROMISE12
Deep Attentive Features for Prostate Segmentation in 3D Transrectal  Ultrasound,10.48550/arxiv.1907.01743,2019,PROMISE12
NAS-Unet: Neural Architecture Search for Medical Image Segmentation,10.1109/access.2019.2908991,2019,PROMISE12
Chapter 4 Computer-aided knee joint MR image segmentation—An overview,10.1016/b978-0-323-99031-8.00011-9,2022,PROMISE12
Automated volumetric and statistical shape assessment of cam-type  morphology of the femoral head-neck region from 3D magnetic resonance images,10.48550/arxiv.2112.02723,2021,PROMISE12
Atlas registration and ensemble deep convolutional neural network-based prostate segmentation using magnetic resonance imaging,10.1016/j.neucom.2017.09.084,2018,PROMISE12
Hierarchical prostate MRI segmentation via level set clustering with shape prior,10.1016/j.neucom.2016.12.071,2017,PROMISE12
Lifelong nnUNet: a framework for standardized medical continual learning,10.21203/rs.3.rs-1582100/v1,2022,PROMISE12
Multimodal Generalized Zero Shot Learning for Gleason Grading using  Self-Supervised Learning,10.48550/arxiv.2111.07646,2021,PROMISE12
FedDG: Federated Domain Generalization on Medical Image Segmentation via Episodic Learning in Continuous Frequency Space,10.1109/cvpr46437.2021.00107,2021,PROMISE12
Anisotropic 3D Multi-Stream CNN for Accurate Prostate Segmentation from  Multi-Planar MRI,10.48550/arxiv.2009.11120,2020,PROMISE12
